label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
main_cg,hinf2,13,16,"ITERATION_LIMIT",0.74426,0.74425,101,10.967133132422777,10.967,1.2139365622019038e-5
main_cg,hinf2,13,16,"ITERATION_LIMIT",0.71379,0.71377,101,10.967133132422777,10.967,1.2139365622019038e-5
main_cg,hinf2,13,16,"ITERATION_LIMIT",0.72959,0.72957,101,10.967133132422777,10.967,1.2139365622019038e-5
main_cg,hinf2,13,16,"ITERATION_LIMIT",0.73355,0.73353,101,10.967133132422777,10.967,1.2139365622019038e-5
main_cg,hinf2,13,16,"ITERATION_LIMIT",0.71362,0.7136,101,10.967133132422777,10.967,1.2139365622019038e-5
main_cg,hinf2,13,16,"ITERATION_LIMIT",0.76509,0.76508,101,10.967133132422777,10.967,1.2139365622019038e-5
main_cg,hinf2,13,16,"ITERATION_LIMIT",0.45196,0.45195,101,10.967133132422777,10.967,1.2139365622019038e-5
main_cg,hinf2,13,16,"ITERATION_LIMIT",0.44053,0.44052,101,10.967133132422777,10.967,1.2139365622019038e-5
main_cg,hinf2,13,16,"ITERATION_LIMIT",0.46587,0.46586,101,10.967133132422777,10.967,1.2139365622019038e-5
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.20732,0.20731,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.20352,0.20352,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.14677,0.14676,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.17369,0.17368,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.24856,0.24855,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.30283,0.30281,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.28765,0.28763,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.31352,0.31351,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.28119,0.28118,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.31313,0.31311,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.29974,0.29973,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.30417,0.30416,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.28571,0.28571,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.29829,0.29828,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.28793,0.28791,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.29869,0.29868,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.31389,0.31388,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.30742,0.3074,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.23426,0.23424,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.22493,0.22493,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.21545,0.21544,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.23157,0.23155,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.20545,0.20544,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.22433,0.22432,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.20902,0.20901,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.2472,0.2472,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.20169,0.20168,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.17254,0.17253,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.17517,0.17515,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.28845,0.28843,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.2086,0.20859,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf3,13,16,"ITERATION_LIMIT",0.2215,0.22149,101,56.94463400324895,56.9,0.0007844288795949317
main_cg,hinf4,13,16,"OPTIMAL",0.067963,0.067948,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.070162,0.070154,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.05864,0.058633,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.059928,0.059921,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.068184,0.06817,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.057712,0.057701,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.057114,0.057106,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.094102,0.094097,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.057915,0.057905,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.055756,0.055748,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.081344,0.081339,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.054766,0.054758,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.054832,0.054826,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.064963,0.064959,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.054788,0.054782,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.055141,0.055136,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.073497,0.073492,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.058324,0.058317,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.056574,0.056568,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.080854,0.080848,82,274.76483302033773,274.764,3.031766671480619e-6
main_cg,hinf4,13,16,"OPTIMAL",0.06148,0.061469,82,274.76483302033773,274.764,3.031766671480619e-6
