label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0043004,0.0042839,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0048411,0.0048192,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0049883,0.0049639,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,control1,21,15,"OPTIMAL",0.0067581,0.0067229,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0065126,0.0064781,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0044767,0.0044522,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0033217,0.003305,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0026647,0.0026531,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0028131,0.0028012,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.00274,0.002728,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0028366,0.002825,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0030511,0.0030401,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.002926,0.002914,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0028758,0.0028641,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0030112,0.0029998,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0028829,0.002871,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0028594,0.0028481,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.023738,0.023723,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0023046,0.0022678,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022294,0.0022159,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022381,0.0022271,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022241,0.002214,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.002238,0.0022271,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022259,0.0022149,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022308,0.0022199,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.002225,0.0022149,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022483,0.0022371,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022214,0.0022111,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022069,0.002197,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022186,0.002208,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022203,0.0022101,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022074,0.0021968,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0021954,0.0021851,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022082,0.002197,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,control1,21,15,"OPTIMAL",0.0022036,0.0021939,24,17.78462792021052,17.78463,1.1694308391095291e-7
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0068492,0.0067921,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0052057,0.005167,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0039912,0.0039721,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.003206,0.0031931,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.013645,0.013631,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0026422,0.002615,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025919,0.0025799,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025891,0.0025768,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025924,0.0025821,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.002741,0.0027299,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025748,0.002563,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025814,0.0025709,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025614,0.0025508,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025709,0.0025611,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025648,0.0025542,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.002581,0.0025711,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025786,0.002568,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0025752,0.002564,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0026125,0.0026021,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0026009,0.0025911,31,10.967242316783308,10.967,2.2095083733675302e-5
nlpmodel,hinf2,13,16,"DUAL_INFEASIBLE",0.0026174,0.0026081,31,10.967242316783308,10.967,2.2095083733675302e-5
